s_sat,T_sat
413.21762181839534,375.4215520847314
412.20576650064476,375.12622947518054
411.1871782294546,374.8293130396419
410.1617859330113,374.53078269040986
409.12951715447923,374.2306179387986
408.09029801649586,373.9287978841636
407.04405318447533,373.6253012025394
405.9907058286881,373.3201061348805
404.93017758503515,373.01319047488363
403.86238851449167,372.7045315563761
402.78725706114983,372.3941062402523
401.704700008807,372.08189090093526
400.6146324360343,371.76786141234606
399.51696766966666,371.4519931333564
398.4116172366405,371.13426089270234
397.2984908141077,370.81463897333504
396.1774961777634,370.49310109618244
395.048539148286,370.16962040329497
393.9115235358283,369.8441694403467
392.76635108246063,369.51672013846314
391.61292140247457,369.18724379534115
390.4511319204586,368.8557110556308
389.28087780702896,368.522091890542
388.1020519121269,368.1863555766385
386.91454469574774,367.84847067378064
385.7182441560037,367.50840500217504
384.5130357543765,367.16612561848683
383.2988023380325,366.821598790967
382.0754240590658,366.47478997354796
380.84277829050774,366.1256637788503
379.60073953895613,365.7741839500522
378.3491793536488,365.4203133315543
377.0879662318139,365.0640138383853
375.81696552009953,364.7052464242755
374.53603931189105,364.34397104833374
373.24504634030916,363.9801466402475
371.94384186665354,363.61373106393046
370.63227756407076,363.24468107953123
369.3102013961804,362.8729523037124
367.9774574904065,362.49849916810626
366.63388600571886,362.1212748758419
365.27932299449003,361.7412313560373
363.9136002581443,361.3583192161376
362.5365445521769,360.9724876093667
361.14798008015185,360.5836845224967
359.7477242308071,360.19185619538996
358.33559022197716,359.79694742464415
356.9113861929073,359.3989014099286
355.47491501461417,358.99765969047166
354.0259740911154,358.5931620783222
352.5643551509752,358.1853465881823
351.08984402859875,357.7741493635975
349.6022204346577,357.3595045992734
348.10125771496814,356.9413444592703
346.5867225971226,356.51959899080623
345.05837492410996,356.09419603338443
343.5159673740895,355.66506112293104
341.9592451654557,355.2321173906097
340.3879457462219,354.79528545595235
338.80179846671894,354.35448331391456
337.20052423449545,353.9096262154331
335.5838351502259,353.46062654102826
333.95143412335636,353.0073936669565
332.30301446608877,352.54983382337485
330.63825946419996,352.0878499439334
328.9568419230864,351.6213415061638
327.25842368725466,351.1502043619716
325.54265513135607,350.6743305574827
323.80917462069556,350.19360814142476
322.0576079389483,349.70792096115036
320.287567680643,349.21714844532397
318.4986526057272,348.7211653722064
316.690446953317,348.21984162236583
314.86251971142434,347.71304191453163
313.0144238392108,347.20062552318507
311.1456954379477,346.68244597633554
309.2558528665022,346.15835073177817
307.3443957968023,345.62818082995506
305.4108042042247,345.0917705213436
303.45453728738977,344.548946866078
301.47503231127035,343.99952930326515
299.47170336689373,343.4433291871789
297.44394004020637,342.88014928720156
295.39110598189706,342.30978324803596
293.31253736905603,341.7320150063058
291.207541248582,341.1466181592159
289.075393751079,340.5533552804287
286.9153381627465,339.95197717772965
284.7265828412718,339.3422220863884
282.5082978965347,338.7238146548429
280.25961722005206,338.09646556233383
277.97962875444836,337.45986956616906
275.66737659882847,336.8137050004512
273.321856545556,336.15763235569585
270.94201265643756,335.49129290683715
268.52673352341765,334.8143072052155
266.0748481776788,334.12627341790727
263.585121606123,333.42676549532416
261.05624982842795,332.7153311451529
258.4868544811661,331.99148958734816
255.875476847639,331.25472906093614
253.22057126288783,330.5045040487028
250.5204914964399,329.7402303909027
247.773509119671,328.9612893166187
244.97776281951613,328.1670117594862
242.13127756747863,327.35668225284974
239.23194569339157,326.5295318214375
236.27751429116498,325.68473239851437
233.26557105855971,324.8213904866577
230.1935283276676,323.9385399347872
227.05860499702172,323.0351336781897
223.85780602022584,322.11003425617054
220.58789903717084,321.16200288189106
217.24538764871582,320.1896867886253
213.82648072974027,319.19160451301326
210.32705560770648,318.1661285120315
206.74262338331567,317.11146575855145
203.0682707101624,316.02563252699696
199.29861183198372,314.9064270162601
195.42772066460847,313.7513951150458
191.44905306358064,312.5577895051009
187.3553656578523,311.3225234796854
183.13855248278628,310.04209437491306
178.78960288734817,308.71253640920565
174.29836365171477,307.3293047312923
169.65336216505946,305.8871648709496
164.8415571927906,304.3800425908639
159.84801864755127,302.80082753222547
154.65557002906982,301.1411315268161
149.24427487127303,299.3909497745545
143.5904921378444,297.538109174385
137.6666636326539,295.56785246686775
131.43945712200866,293.4617176829787
124.86846129422463,291.19633237605456
117.90386045748416,288.7414287032763
110.4830162083575,286.05671403682857
102.52582424346336,283.0869012642791
93.92692182502168,279.752811866363
84.54396319322443,275.93496655759327
74.17812496172473,271.4394450721494
62.54435186510693,265.9172476396427
49.24199848850671,258.62665217341794
